name,team,position,games,receptions,targets,receiving_yards,rec_ypg,receiving_tds,ypr,receiving_fumbles,receiving_2pt_conversions,target_share,air_yards_share,carries,rushing_yards,rush_ypg,rushing_tds,rush_td_percentage,rushing_fumbles,rushing_2pt_conversions,completions,attempts,comp_percentage,passing_yards,pass_ypg,passing_tds,passing_2pt_conversions,td_percentage,interceptions,sacks,sack_fumbles,offense_snaps,teams_offense_snaps,round,overall,stadium_name,stadium_weather_type,stadium_surface
Mac Jones,NE,QB,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,109.0,7.87,0.3333333333333333,0.006666666666666667,2.0,0.0,288.0,436.0,0.66,2972.6666666666665,210.13,15.333333333333334,1.0,0.03333333333333333,12.0,28.0,3.0,843.3333333333334,895.0,1.0,15.0,Gillette Stadium,cold,FieldTurf
Mack Hollins,ATL,WR,10.0,20.166666666666668,33.333333333333336,261.0,20.956666666666667,1.6666666666666667,11.183333333333332,0.16666666666666666,0.0,0.085,0.13833333333333334,0.6666666666666666,6.666666666666667,0.39166666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.04,0.0,0.0,0.07833333333333332,0.0,0.0,0.0,352.0,685.3333333333334,4.0,118.0,Mercedes-Benz Stadium,indoor,FieldTurf
Malik Heath,GB,WR,12.0,15.0,24.0,125.0,10.42,1.0,8.33,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,257.0,784.0,0.0,0.0,Lambeau Field,cold,Grass
Malik Taylor,NYJ,WR,3.0,3.0,4.333333333333333,31.0,10.5,0.3333333333333333,8.9,0.0,0.0,0.056666666666666664,0.08,0.3333333333333333,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05666666666666667,0.0,0.0,0.0,58.0,200.0,0.0,0.0,MetLife Stadium,cold,FieldTurf
Malik Willis,TEN,QB,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,72.0,14.035,0.5,0.02,1.5,0.0,17.5,33.0,0.655,175.0,38.215,0.0,0.0,0.005,1.5,7.0,0.5,114.0,259.0,3.0,86.0,Nissan Stadium,moderate,Grass
Marcedes Lewis,CHI,TE,9.909090909090908,14.909090909090908,24.818181818181817,171.72727272727272,16.382727272727273,1.7272727272727273,11.206363636363635,0.18181818181818182,0.18181818181818182,0.07,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13454545454545455,0.0,0.0,0.0,384.27272727272725,670.0909090909091,1.0,28.0,Soldier Field,cold,Grass
Marcus Mariota,PHI,QB,9.555555555555555,0.2222222222222222,0.3333333333333333,6.888888888888889,0.5466666666666666,0.1111111111111111,6.888888888888889,0.0,0.0,0.0,0.0011111111111111111,39.666666666666664,229.33333333333334,29.90222222222222,1.8888888888888888,0.04888888888888889,2.111111111111111,0.0,147.44444444444446,235.33333333333334,0.6111111111111112,1757.7777777777778,167.82111111111112,10.333333333333334,0.5555555555555556,0.04555555555555556,6.111111111111111,20.666666666666668,2.4444444444444446,519.2222222222222,627.1111111111111,1.0,2.0,Lincoln Financial Field,cold,Grass
Mark Andrews,BAL,TE,14.5,63.5,93.83333333333333,809.5,55.38333333333333,6.666666666666667,13.008333333333333,1.1666666666666667,0.5,0.22666666666666666,0.26166666666666666,0.8333333333333334,1.3333333333333333,0.08833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10833333333333334,0.0,0.0,0.0,609.6666666666666,1006.1666666666666,3.0,86.0,M&T Bank Stadium,moderate,FieldTurf
Marquez Valdes-Scantling,KC,WR,14.666666666666666,31.0,61.666666666666664,525.8333333333334,36.223333333333336,2.6666666666666665,16.91333333333333,0.3333333333333333,0.0,0.125,0.24333333333333332,1.5,8.0,0.5466666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,627.8333333333334,990.5,5.0,174.0,Arrowhead Stadium,cold,Grass
Marquise Brown,ARI,WR,14.2,62.6,105.0,728.8,51.2,5.6,11.774,0.8,0.0,0.24,0.32999999999999996,1.0,6.0,0.44400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.0,766.4,980.6,1.0,25.0,State Farm Stadium,indoor,Grass
Marquise Goodwin,CLE,WR,10.2,19.1,37.6,309.0,27.282,1.8,18.209,0.4,0.0,0.10800000000000001,0.185,2.3,12.6,1.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999999,0.0,0.0,0.0,335.9,692.7,3.0,78.0,FirstEnergy Stadium,cold,Grass
Marvin Jones,DET,WR,13.8,52.9,87.2,722.0,49.454,5.7,13.131,0.1,0.0,0.176,0.281,1.6,10.1,0.6319999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.0,0.0,0.0,741.3,923.3,5.0,166.0,Ford Field,indoor,FieldTurf
Marvin Mims,DEN,WR,15.0,22.0,33.0,377.0,25.13,1.0,17.14,0.0,0.0,0.08,0.13,9.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,372.0,959.0,2.0,63.0,Empower Field at Mile High,cold,Grass
Mason Kinsey,TEN,WR,1.0,1.0,1.0,4.5,4.5,0.0,4.5,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,60.0,0.0,0.0,Nissan Stadium,moderate,Grass
Mason Rudolph,PIT,QB,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,24.25,7.8,0.0,0.0,0.25,0.0,72.75,114.5,0.635,771.25,143.9375,4.75,0.0,0.035,2.75,5.5,1.5,223.5,333.25,3.0,76.0,Heinz Field,cold,Grass
Matt Barkley,JAX,QB,2.7142857142857144,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.041428571428571426,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0014285714285714286,0.0,3.7142857142857144,-2.142857142857143,-1.2685714285714285,0.0,0.0,0.42857142857142855,0.0,30.285714285714285,51.857142857142854,0.40857142857142853,385.57142857142856,112.98428571428572,1.7142857142857142,0.0,0.027142857142857142,3.142857142857143,1.8571428571428572,1.0,100.42857142857143,176.71428571428572,4.0,98.0,TIAA Bank Field,warm,Grass
Matt Breida,NYG,RB,13.0,17.142857142857142,22.0,133.57142857142858,10.370000000000001,0.8571428571428571,8.085714285714285,0.14285714285714285,0.0,0.05142857142857143,0.004285714285714286,82.14285714285714,378.85714285714283,29.341428571428573,1.2857142857142858,0.018571428571428572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024285714285714282,0.0,0.0,0.0,243.0,873.2857142857143,0.0,0.0,MetLife Stadium,cold,FieldTurf
Matthew Stafford,LA,QB,14.636363636363637,0.09090909090909091,0.18181818181818182,-0.5454545454545454,-0.034545454545454546,0.0,-0.5454545454545454,0.0,0.18181818181818182,0.0,0.0,30.0,90.18181818181819,6.0609090909090915,0.7272727272727273,0.022727272727272728,1.6363636363636365,0.0,338.1818181818182,526.0,0.6445454545454545,3930.909090909091,268.97272727272724,25.181818181818183,0.9090909090909091,0.046363636363636364,11.454545454545455,34.63636363636363,3.909090909090909,953.3636363636364,974.7272727272727,1.0,1.0,Los Angeles Memorial Coliseum,warm,Grass
Mecole Hardman,KC,WR,12.2,33.0,48.2,441.2,34.47,3.2,13.282,0.4,0.2,0.10800000000000001,0.118,4.2,25.6,2.052,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10600000000000001,0.0,0.0,0.0,398.6,842.6,2.0,56.0,Arrowhead Stadium,cold,Grass
Melvin Gordon,BAL,RB,12.5,35.5,48.166666666666664,279.8333333333333,21.765,2.0,8.823333333333332,0.6666666666666666,0.16666666666666666,0.105,0.0016666666666666663,177.5,764.5,56.195,7.333333333333333,0.043333333333333335,1.6666666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,482.8333333333333,817.1666666666666,1.0,15.0,M&T Bank Stadium,moderate,FieldTurf
Michael Carter,ARI,RB,12.0,28.666666666666668,40.0,215.33333333333334,15.57,0.3333333333333333,6.573333333333333,0.3333333333333333,0.0,0.08666666666666667,0.01,94.33333333333333,396.6666666666667,31.863333333333333,2.3333333333333335,0.02,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333333333333334,0.0,0.0,0.0,342.3333333333333,789.0,4.0,107.0,State Farm Stadium,indoor,Grass
Michael Gallup,DAL,WR,14.0,44.333333333333336,79.83333333333333,624.0,45.23499999999999,3.5,13.714999999999998,0.0,0.16666666666666666,0.16333333333333333,0.25166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,727.0,990.1666666666666,3.0,81.0,AT&T Stadium,indoor,FieldTurf
Michael Mayer,LV,TE,12.0,27.0,40.0,304.0,25.33,2.0,11.26,0.0,1.0,0.11,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,536.0,726.0,2.0,35.0,Allegiant Stadium,indoor,Grass
Michael Pittman,IND,WR,15.5,84.0,121.75,915.5,58.0375,3.75,11.1975,1.0,0.75,0.24,0.275,2.75,25.0,1.6175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,34.0,Lucas Oil Stadium,indoor,FieldTurf
Michael Thomas,NO,WR,11.857142857142858,80.71428571428571,106.14285714285714,938.4285714285714,73.37142857142858,5.142857142857143,11.468571428571428,0.7142857142857143,0.0,0.2557142857142857,0.3271428571428571,0.2857142857142857,-1.1428571428571428,-0.060000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,651.4285714285714,809.7142857142857,2.0,47.0,Mercedes-Benz Superdome,indoor,FieldTurf
Michael Wilson,ARI,WR,13.0,38.0,58.0,565.0,43.46,3.0,14.87,0.0,1.0,0.14,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,709.0,891.0,3.0,94.0,State Farm Stadium,indoor,Grass
Mike Evans,TB,WR,15.4,76.2,132.2,1168.0,76.033,9.4,15.346,0.3,0.4,0.23700000000000002,0.35,0.1,1.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,0.0,0.0,0.0,874.6,1062.5,1.0,7.0,Raymond James Stadium,warm,Grass
Mike Gesicki,NE,TE,15.5,43.333333333333336,69.16666666666667,476.8333333333333,30.456666666666667,3.3333333333333335,10.67,0.3333333333333333,0.16666666666666666,0.12666666666666668,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.07833333333333334,0.0,0.0,0.0,575.3333333333334,1001.3333333333334,2.0,42.0,Gillette Stadium,cold,FieldTurf
Mike Strachan,CAR,WR,3.0,2.0,5.0,43.333333333333336,15.766666666666666,0.0,25.89,0.0,0.0,0.05000000000000001,0.12333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.666666666666664,208.33333333333334,0.0,0.0,Bank of America Stadium,moderate,Grass
Mike White,MIA,QB,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,6.333333333333333,-0.3333333333333333,0.16666666666666666,0.3333333333333333,0.05666666666666667,0.3333333333333333,0.0,65.33333333333333,104.33333333333333,0.6966666666666667,739.6666666666666,182.86,3.0,0.0,0.043333333333333335,4.333333333333333,4.333333333333333,0.6666666666666666,183.0,345.3333333333333,5.0,171.0,Hard Rock Stadium,warm,Grass
Mike Williams,LAC,WR,10.88888888888889,37.666666666666664,63.44444444444444,573.7777777777778,50.65888888888889,3.7777777777777777,14.469999999999999,0.0,0.2222222222222222,0.15777777777777777,0.25555555555555554,1.1111111111111112,3.7777777777777777,0.3277777777777778,0.1111111111111111,0.015555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,532.4444444444445,751.8888888888889,1.0,7.0,Dignity Health Sports Park,warm,Grass
Miles Boykin,PIT,WR,6.6,7.6,12.6,99.6,10.176,1.4,9.28,0.0,0.0,0.05600000000000001,0.07999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.0,183.2,446.4,3.0,93.0,Heinz Field,cold,Grass
Miles Sanders,CAR,RB,14.6,30.2,43.2,219.2,15.122,0.6,6.58,0.2,0.0,0.09,0.006,173.6,828.0,57.57000000000001,4.2,0.022,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,544.0,1022.2,2.0,53.0,Bank of America Stadium,moderate,Grass
Mitchell Trubisky,PIT,QB,9.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,167.57142857142858,14.877142857142857,1.8571428571428572,0.06714285714285714,1.4285714285714286,0.14285714285714285,171.42857142857142,267.42857142857144,0.6557142857142857,1790.857142857143,163.0742857142857,10.285714285714286,1.1428571428571428,0.04,6.857142857142857,18.428571428571427,2.5714285714285716,536.0,643.4285714285714,1.0,2.0,Heinz Field,cold,Grass
Mitchell Wilcox,CIN,TE,6.333333333333333,9.666666666666666,11.666666666666666,70.33333333333333,12.553333333333333,0.3333333333333333,6.576666666666667,0.0,0.0,0.08666666666666667,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,183.33333333333334,418.3333333333333,0.0,0.0,Paul Brown Stadium,cold,FieldTurf
Mo Alie-Cox,IND,TE,12.5,17.0,26.333333333333332,214.33333333333334,16.593333333333334,2.3333333333333335,13.138333333333334,0.5,0.16666666666666666,0.065,0.07166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15166666666666667,0.0,0.0,0.0,391.6666666666667,846.1666666666666,0.0,0.0,Lucas Oil Stadium,indoor,FieldTurf
MyCole Pruitt,ATL,TE,7.25,8.75,11.875,92.625,11.998750000000001,1.5,10.373750000000001,0.125,0.125,0.05875,0.04625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,180.25,478.625,5.0,143.0,Mercedes-Benz Stadium,indoor,FieldTurf
Najee Harris,PIT,RB,17.0,48.0,61.666666666666664,288.6666666666667,16.98,2.0,5.919999999999999,0.3333333333333333,0.0,0.10333333333333333,0.0033333333333333335,278.0,1089.6666666666667,64.09666666666668,7.333333333333333,0.02666666666666667,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.08,0.0,0.0,0.03,0.0,0.0,0.0,770.6666666666666,1143.0,0.0,0.0,Heinz Field,cold,Grass
Nate Adkins,DEN,TE,4.0,4.0,5.0,22.0,5.5,0.0,5.5,0.0,0.0,0.05,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,234.0,0.0,0.0,Empower Field at Mile High,cold,Grass
Nathan Peterman,CHI,QB,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,7.4,3.016,0.0,0.0,0.4,0.0,8.0,15.6,0.328,79.0,25.815999999999995,0.6,0.0,0.016,1.2,1.0,0.2,32.0,123.8,5.0,171.0,Soldier Field,cold,Grass
Nelson Agholor,BAL,WR,14.555555555555555,41.666666666666664,68.66666666666667,514.1111111111111,34.72888888888889,3.888888888888889,12.184444444444445,0.8888888888888888,0.2222222222222222,0.13777777777777778,0.19777777777777777,1.5555555555555556,7.888888888888889,0.5333333333333333,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.6666666666666667,0.10444444444444444,0.0,0.0,0.08555555555555555,0.0,0.0,0.0,712.5555555555555,996.5555555555555,1.0,20.0,M&T Bank Stadium,moderate,FieldTurf
Nick Chubb,CLE,RB,12.833333333333334,20.5,27.0,168.5,12.696666666666667,0.6666666666666666,7.891666666666667,0.16666666666666666,0.0,0.06666666666666667,0.0033333333333333335,206.33333333333334,1085.1666666666667,84.865,8.0,0.034999999999999996,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,452.6666666666667,878.3333333333334,2.0,35.0,FirstEnergy Stadium,cold,Grass
Nick Mullens,MIN,QB,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,3.6666666666666665,0.4666666666666666,0.0,0.0,0.16666666666666666,0.0,88.0,133.83333333333334,0.58,1065.1666666666667,165.42,5.666666666666667,0.3333333333333333,0.03,5.166666666666667,8.0,1.3333333333333333,247.16666666666666,318.6666666666667,0.0,0.0,U.S. Bank Stadium,indoor,FieldTurf
Nick Muse,MIN,TE,1.0,1.0,1.0,22.0,22.0,0.0,22.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,67.0,0.0,0.0,U.S. Bank Stadium,indoor,FieldTurf
Nick Vannett,LAC,TE,7.25,10.625,15.375,103.25,12.6925,0.75,9.4,0.125,0.0,0.065,0.0475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,211.5,477.125,3.0,94.0,Dignity Health Sports Park,warm,Grass
Nick Westbrook-Ikhine,TEN,WR,14.333333333333334,30.333333333333332,50.666666666666664,414.3333333333333,28.886666666666667,3.3333333333333335,13.873333333333335,0.3333333333333333,0.3333333333333333,0.12,0.17666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11333333333333333,0.0,0.0,0.0,634.3333333333334,938.6666666666666,0.0,0.0,Nissan Stadium,moderate,Grass
Nico Collins,HOU,WR,13.0,50.0,78.33333333333333,742.0,55.52333333333333,3.6666666666666665,14.263333333333334,0.3333333333333333,0.3333333333333333,0.18333333333333335,0.2733333333333334,0.3333333333333333,2.3333333333333335,0.15666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,548.6666666666666,845.3333333333334,3.0,89.0,NRG Stadium,indoor,Grass
Noah Brown,HOU,WR,9.166666666666666,19.166666666666668,32.5,257.8333333333333,24.459999999999997,0.8333333333333334,11.94,0.16666666666666666,0.0,0.09333333333333334,0.11833333333333333,0.3333333333333333,0.5,0.056666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021666666666666667,0.0,0.0,0.0,307.0,644.3333333333334,7.0,239.0,NRG Stadium,indoor,Grass
Noah Fant,SEA,TE,15.4,50.4,71.0,561.0,36.646,2.8,11.482,0.2,0.2,0.146,0.132,0.6,-2.4,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.0,0.0,0.0,684.0,996.8,1.0,20.0,CenturyLink Field,moderate,FieldTurf
Noah Gray,KC,TE,13.333333333333334,21.0,28.333333333333332,213.33333333333334,13.93,1.3333333333333333,8.903333333333334,0.0,0.0,0.06,0.04,0.6666666666666666,0.6666666666666666,0.04,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.0,0.0,0.0,439.0,907.3333333333334,5.0,162.0,Arrowhead Stadium,cold,Grass
Olamide Zaccheaus,PHI,WR,11.0,20.8,34.2,298.4,26.896000000000004,2.0,18.97,0.2,0.0,0.094,0.124,0.8,1.8,0.11400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.0,0.0,0.0,396.2,723.6,0.0,0.0,Lincoln Financial Field,cold,Grass
Parker Washington,JAX,WR,6.0,16.0,21.0,132.0,22.0,2.0,8.25,1.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,227.0,409.0,6.0,185.0,TIAA Bank Field,warm,Grass
Parris Campbell,NYG,WR,8.0,23.4,34.2,217.4,26.058,1.0,10.036,0.6,0.0,0.11600000000000002,0.146,2.2,21.6,3.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.2,0.0,321.0,534.2,2.0,59.0,MetLife Stadium,cold,FieldTurf
Pat Freiermuth,PIT,TE,14.0,51.666666666666664,74.66666666666667,512.3333333333334,35.95333333333333,3.6666666666666665,9.839999999999998,0.3333333333333333,0.6666666666666666,0.16,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999999,0.0,0.0,0.0,608.3333333333334,947.3333333333334,2.0,55.0,Heinz Field,cold,Grass
Patrick Mahomes,KC,QB,13.714285714285714,0.14285714285714285,0.42857142857142855,0.8571428571428571,0.049999999999999996,0.0,0.8571428571428571,0.0,0.0,0.0,0.0014285714285714286,53.42857142857143,276.57142857142856,18.697142857142858,1.7142857142857142,0.030000000000000002,1.8571428571428572,0.42857142857142855,340.85714285714283,512.8571428571429,0.6585714285714286,4060.5714285714284,294.4857142857143,31.285714285714285,1.0,0.04857142857142858,9.0,21.142857142857142,3.142857142857143,906.7142857142857,931.7142857142857,1.0,10.0,Arrowhead Stadium,cold,Grass
Patrick Taylor,GB,RB,6.0,4.666666666666667,6.666666666666667,23.0,3.3000000000000003,0.0,7.6499999999999995,0.0,0.0,0.023333333333333334,-0.0033333333333333335,21.666666666666668,87.0,14.700000000000001,0.3333333333333333,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,102.66666666666667,394.6666666666667,0.0,0.0,Lambeau Field,cold,Grass
Payne Durham,TB,TE,6.0,5.0,7.0,58.0,9.67,0.0,11.6,0.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,399.0,5.0,171.0,Raymond James Stadium,warm,Grass
Peyton Hendershot,DAL,TE,8.0,7.5,11.5,70.5,8.434999999999999,1.0,9.43,0.0,0.0,0.045,0.03,1.0,1.0,0.11,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,178.0,564.0,0.0,0.0,AT&T Stadium,indoor,FieldTurf
Pharaoh Brown,NE,TE,7.2,11.4,15.6,122.8,15.597999999999999,0.6,11.514,0.4,0.0,0.064,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.0,0.0,0.0,221.4,450.4,0.0,0.0,Gillette Stadium,cold,FieldTurf
Phillip Dorsett,DEN,WR,9.5,18.75,33.375,249.75,24.21125,1.5,12.2625,0.125,0.0,0.0975,0.17750000000000002,1.75,10.5,0.94375,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,342.625,649.875,1.0,29.0,Empower Field at Mile High,cold,Grass
Pierre Strong,CLE,RB,8.5,6.0,7.5,44.5,7.0600000000000005,0.0,7.7,0.0,0.0,0.035,0.0,36.5,195.5,23.689999999999998,1.0,0.060000000000000005,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034999999999999996,0.0,0.0,0.0,104.0,592.0,4.0,127.0,FirstEnergy Stadium,cold,Grass
Puka Nacua,LA,WR,17.0,105.0,160.0,1486.0,87.41,6.0,14.15,1.0,0.0,0.29,0.33,12.0,89.0,5.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1000.0,1157.0,5.0,177.0,Los Angeles Memorial Coliseum,warm,Grass
Quentin Johnston,LAC,WR,17.0,38.0,67.0,431.0,25.35,2.0,11.34,0.0,0.0,0.11,0.21,3.0,9.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,748.0,1163.0,1.0,21.0,Dignity Health Sports Park,warm,Grass
Quez Watkins,PHI,WR,10.5,24.5,36.75,312.25,28.77,1.5,12.5975,0.25,0.25,0.11750000000000001,0.1375,1.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07750000000000001,0.0,0.0,0.0,440.0,722.0,6.0,200.0,Lincoln Financial Field,cold,Grass
Quintin Morris,BUF,TE,4.0,5.0,7.0,55.0,13.5,1.0,11.75,0.5,0.0,0.05,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,94.5,286.5,0.0,0.0,New Era Field,cold,FieldTurf
Rachaad White,TB,RB,16.5,57.0,64.0,419.5,25.205,2.5,7.1899999999999995,1.0,0.0,0.1,-0.005,200.5,735.5,44.15,3.5,0.015,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,662.0,1137.0,3.0,91.0,Raymond James Stadium,warm,Grass
Raheem Blackshear,CAR,RB,9.0,8.0,9.5,69.0,7.460000000000001,0.0,8.4,0.0,0.0,0.04,-0.005,18.5,61.5,6.725,1.5,0.065,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,61.5,568.5,0.0,0.0,Bank of America Stadium,moderate,Grass
Raheem Mostert,MIA,RB,8.125,11.5,15.25,92.25,7.495,1.0,5.0375,0.25,0.0,0.03875,0.00375,84.25,439.125,39.90625,4.0,0.0275,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0275,0.0,0.0,0.0,226.875,539.0,0.0,0.0,Hard Rock Stadium,warm,Grass
Rakim Jarrett,TB,WR,6.0,4.0,9.0,60.0,10.0,0.0,15.0,0.0,0.0,0.04,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,420.0,0.0,0.0,Raymond James Stadium,warm,Grass
